N 38418
M 143314
R 500
# u v length
5740 28318 128.0
28318 5740 128.0
5740 16492 12.0
16492 5740 12.0
5741 26955 36.0
26955 5741 36.0
5741 16280 60.0
16280 5741 60.0
5741 19058 42.0
19058 5741 42.0
5742 23621 18.0
23621 5742 18.0
5742 32452 54.0
32452 5742 54.0
5743 11830 46.0
11830 5743 46.0
5743 27840 92.0
27840 5743 92.0
5743 32083 52.0
32083 5743 52.0
5743 28414 64.0
28414 5743 64.0
5744 23987 20.0
23987 5744 20.0
5745 29606 10.0
29606 5745 10.0
5745 7374 2.0
7374 5745 2.0
5745 24639 24.0
24639 5745 24.0
5745 27001 66.0
27001 5745 66.0
5746 28115 32.0
28115 5746 32.0
5746 38353 8.0
38353 5746 8.0
5746 16704 112.0
16704 5746 112.0
5747 37208 36.0
37208 5747 36.0
5747 24536 10.0
24536 5747 10.0
5747 27716 18.0
27716 5747 18.0
5748 20706 32.0
20706 5748 32.0
5748 14198 10.0
14198 5748 10.0
5748 38066 94.0
38066 5748 94.0
5748 9758 176.0
9758 5748 176.0
5749 32615 58.0
32615 5749 58.0
5749 6976 92.0
6976 5749 92.0
5749 34096 4.0
34096 5749 4.0
5749 36829 94.0
36829 5749 94.0
5750 32693 44.0
32693 5750 44.0
5750 37117 82.0
37117 5750 82.0
5751 22346 66.0
22346 5751 66.0
5751 26703 54.0
26703 5751 54.0
5751 13836 12.0
13836 5751 12.0
5752 12449 54.0
12449 5752 54.0
5752 29787 160.0
29787 5752 160.0
5752 36136 128.0
36136 5752 128.0
5753 31206 60.0
31206 5753 60.0
5753 20756 126.0
20756 5753 126.0
5753 7385 44.0
7385 5753 44.0
5753 36864 34.0
36864 5753 34.0
5754 26278 94.0
26278 5754 94.0
5754 18420 6.0
18420 5754 6.0
5754 22447 64.0
22447 5754 64.0
5755 18912 98.0
18912 5755 98.0
5755 7598 128.0
7598 5755 128.0
5755 28082 134.0
28082 5755 134.0
5755 37980 2.0
37980 5755 2.0
5756 35419 38.0
35419 5756 38.0
5756 18661 40.0
18661 5756 40.0
5756 15960 86.0
15960 5756 86.0
5757 25657 26.0
25657 5757 26.0
5757 25229 64.0
25229 5757 64.0
5757 31222 116.0
31222 5757 116.0
5758 10657 10.0
10657 5758 10.0
5758 16928 30.0
16928 5758 30.0
5758 21193 46.0
21193 5758 46.0
5758 37384 4.0
37384 5758 4.0
5759 16227 106.0
16227 5759 106.0
5759 35000 46.0
35000 5759 46.0
5760 12486 46.0
12486 5760 46.0
5760 8199 42.0
8199 5760 42.0
5760 26489 108.0
26489 5760 108.0
5760 33284 26.0
33284 5760 26.0
5761 7479 44.0
7479 5761 44.0
5761 29568 14.0
29568 5761 14.0
5761 7719 124.0
7719 5761 124.0
5761 26880 10.0
26880 5761 10.0
5762 36180 46.0
36180 5762 46.0
5762 20439 66.0
20439 5762 66.0
5762 17263 98.0
17263 5762 98.0
5762 26231 48.0
26231 5762 48.0
5763 6806 6.0
6806 5763 6.0
5763 23003 178.0
23003 5763 178.0
5764 15542 52.0
15542 5764 52.0
5764 37202 24.0
37202 5764 24.0
5764 11080 64.0
11080 5764 64.0
5765 9699 42.0
9699 5765 42.0
5765 32521 134.0
32521 5765 134.0
5765 17132 14.0
17132 5765 14.0
5765 8186 22.0
8186 5765 22.0
5766 9009 22.0
9009 5766 22.0
5766 35860 8.0
35860 5766 8.0
5767 20231 52.0
20231 5767 52.0
5767 37415 58.0
37415 5767 58.0
5767 19111 162.0
19111 5767 162.0
5767 19777 136.0
19777 5767 136.0
5768 7354 2.0
7354 5768 2.0
5768 34185 42.0
34185 5768 42.0
5768 30600 110.0
30600 5768 110.0
5769 32261 94.0
32261 5769 94.0
5769 16855 96.0
16855 5769 96.0
5769 9594 30.0
9594 5769 30.0
5770 19579 72.0
19579 5770 72.0
5770 31372 10.0
31372 5770 10.0
5770 11261 32.0
11261 5770 32.0
5771 17782 56.0
17782 5771 56.0
5771 17014 30.0
17014 5771 30.0
5771 25268 42.0
25268 5771 42.0
5772 33246 12.0
33246 5772 12.0
5772 6953 16.0
6953 5772 16.0
5773 18431 56.0
18431 5773 56.0
5773 22856 26.0
22856 5773 26.0
5773 7514 82.0
7514 5773 82.0
5774 28023 28.0
28023 5774 28.0
5774 11229 12.0
11229 5774 12.0
5774 26360 22.0
26360 5774 22.0
5774 31047 112.0
31047 5774 112.0
5775 33777 42.0
33777 5775 42.0
5775 37010 92.0
37010 5775 92.0
5775 15014 118.0
15014 5775 118.0
5776 14429 4.0
14429 5776 4.0
5776 28724 130.0
28724 5776 130.0
5777 30474 24.0
30474 5777 24.0
5777 19501 38.0
19501 5777 38.0
5777 38176 16.0
38176 5777 16.0
5778 10468 116.0
10468 5778 116.0
5778 9769 90.0
9769 5778 90.0
5778 27944 68.0
27944 5778 68.0
5779 27258 78.0
27258 5779 78.0
5779 23492 76.0
23492 5779 76.0
5779 29754 30.0
29754 5779 30.0
5779 38380 24.0
38380 5779 24.0
5780 27473 92.0
27473 5780 92.0
5780 28554 24.0
28554 5780 24.0
5781 14529 52.0
14529 5781 52.0
5781 8417 114.0
8417 5781 114.0
5781 25842 56.0
25842 5781 56.0
5782 9371 28.0
9371 5782 28.0
5782 13244 24.0
13244 5782 24.0
5782 22443 168.0
22443 5782 168.0
5782 10096 58.0
10096 5782 58.0
5783 36786 56.0
36786 5783 56.0
5784 28677 28.0
28677 5784 28.0
5784 19220 30.0
19220 5784 30.0
5784 25448 12.0
25448 5784 12.0
5785 14696 86.0
14696 5785 86.0
5785 18966 60.0
18966 5785 60.0
5785 37663 196.0
37663 5785 196.0
5786 27495 34.0
27495 5786 34.0
5786 26486 34.0
26486 5786 34.0
5786 20909 78.0
20909 5786 78.0
5786 17398 106.0
17398 5786 106.0
5787 38113 46.0
38113 5787 46.0
5787 6282 4.0
6282 5787 4.0
5788 34344 34.0
34344 5788 34.0
5788 6880 116.0
6880 5788 116.0
5789 33162 76.0
33162 5789 76.0
5789 7967 18.0
7967 5789 18.0
5789 6581 20.0
6581 5789 20.0
5789 23903 60.0
23903 5789 60.0
5790 22692 92.0
22692 5790 92.0
5790 25301 50.0
25301 5790 50.0
5790 25417 16.0
25417 5790 16.0
5791 23568 56.0
23568 5791 56.0
5791 29284 52.0
29284 5791 52.0
5791 31216 40.0
31216 5791 40.0
5792 17684 4.0
17684 5792 4.0
5792 21075 20.0
21075 5792 20.0
5792 25938 6.0
25938 5792 6.0
5792 24014 26.0
24014 5792 26.0
5793 37629 58.0
37629 5793 58.0
5793 34204 28.0
34204 5793 28.0
5793 32978 80.0
32978 5793 80.0
5793 18507 100.0
18507 5793 100.0
5794 23177 8.0
23177 5794 8.0
5794 20536 68.0
20536 5794 68.0
5794 15780 48.0
15780 5794 48.0
5794 18019 26.0
18019 5794 26.0
5795 22998 106.0
22998 5795 106.0
5795 12568 16.0
12568 5795 16.0
5795 34618 22.0
34618 5795 22.0
5796 29066 96.0
29066 5796 96.0
5796 34702 32.0
34702 5796 32.0
5797 31148 26.0
31148 5797 26.0
5797 27766 8.0
27766 5797 8.0
5797 30387 68.0
30387 5797 68.0
5798 18945 48.0
18945 5798 48.0
5798 11715 4.0
11715 5798 4.0
5798 34703 32.0
34703 5798 32.0
5799 12640 94.0
12640 5799 94.0
5799 24084 126.0
24084 5799 126.0
5799 31206 30.0
31206 5799 30.0
5799 35997 34.0
35997 5799 34.0
5800 36472 54.0
36472 5800 54.0
5800 13344 54.0
13344 5800 54.0
5800 10441 48.0
10441 5800 48.0
5801 34107 32.0
34107 5801 32.0
5801 16721 64.0
16721 5801 64.0
5801 21803 68.0
21803 5801 68.0
5801 8626 46.0
8626 5801 46.0
5802 22711 102.0
22711 5802 102.0
5802 27032 10.0
27032 5802 10.0
5802 14047 50.0
14047 5802 50.0
5803 19426 44.0
19426 5803 44.0
5803 35212 38.0
35212 5803 38.0
5804 23941 38.0
23941 5804 38.0
5804 34752 108.0
34752 5804 108.0
5804 32379 80.0
32379 5804 80.0
5805 11665 34.0
11665 5805 34.0
5805 36503 14.0
36503 5805 14.0
5806 21762 66.0
21762 5806 66.0
5806 32129 8.0
32129 5806 8.0
5807 28840 54.0
28840 5807 54.0
5807 21104 8.0
21104 5807 8.0
5807 10787 18.0
10787 5807 18.0
5807 35973 44.0
35973 5807 44.0
5808 19521 68.0
19521 5808 68.0
5808 32056 34.0
32056 5808 34.0
5808 6070 20.0
6070 5808 20.0
5809 25996 12.0
25996 5809 12.0
5809 34827 28.0
34827 5809 28.0
5809 38413 20.0
38413 5809 20.0
5810 6033 100.0
6033 5810 100.0
5810 19919 26.0
19919 5810 26.0
5810 30798 78.0
30798 5810 78.0
5810 21010 42.0
21010 5810 42.0
5811 25235 20.0
25235 5811 20.0
5811 11683 6.0
11683 5811 6.0
5811 34499 88.0
34499 5811 88.0
5812 34629 24.0
34629 5812 24.0
5812 7755 2.0
7755 5812 2.0
5812 30411 130.0
30411 5812 130.0
5813 26283 16.0
26283 5813 16.0
5813 20519 48.0
20519 5813 48.0
5814 30315 50.0
30315 5814 50.0
5814 8749 4.0
8749 5814 4.0
5814 16117 10.0
16117 5814 10.0
5814 5844 52.0
5844 5814 52.0
5815 21008 114.0
21008 5815 114.0
5815 23408 30.0
23408 5815 30.0
5816 22555 42.0
22555 5816 42.0
5816 5955 4.0
5955 5816 4.0
5817 12029 42.0
12029 5817 42.0
5817 33384 48.0
33384 5817 48.0
5817 8581 18.0
8581 5817 18.0
5817 33594 18.0
33594 5817 18.0
5818 30206 104.0
30206 5818 104.0
5818 13278 54.0
13278 5818 54.0
5818 34168 4.0
34168 5818 4.0
5819 18310 48.0
18310 5819 48.0
5819 24631 48.0
24631 5819 48.0
5819 6059 72.0
6059 5819 72.0
5820 23427 48.0
23427 5820 48.0
5820 13936 4.0
13936 5820 4.0
5820 27294 80.0
27294 5820 80.0
5820 25310 28.0
25310 5820 28.0
5821 25897 52.0
25897 5821 52.0
5821 18630 88.0
18630 5821 88.0
5821 33521 40.0
33521 5821 40.0
5822 25047 100.0
25047 5822 100.0
5822 22518 18.0
22518 5822 18.0
5822 16291 88.0
16291 5822 88.0
5822 33498 66.0
33498 5822 66.0
5823 12366 68.0
12366 5823 68.0
5823 21961 42.0
21961 5823 42.0
5824 16572 26.0
16572 5824 26.0
5824 29810 34.0
29810 5824 34.0
5825 20828 134.0
20828 5825 134.0
5825 20279 54.0
20279 5825 54.0
5825 15117 28.0
15117 5825 28.0
5825 36216 50.0
36216 5825 50.0
5826 24083 34.0
24083 5826 34.0
5826 12473 6.0
12473 5826 6.0
5826 27352 10.0
27352 5826 10.0
5826 18732 92.0
18732 5826 92.0
5827 19236 26.0
19236 5827 26.0
5827 9711 18.0
9711 5827 18.0
5827 21079 44.0
21079 5827 44.0
5827 22999 98.0
22999 5827 98.0
5828 29805 16.0
29805 5828 16.0
5828 32566 20.0
32566 5828 20.0
5828 13156 46.0
13156 5828 46.0
5829 24896 70.0
24896 5829 70.0
5829 29181 30.0
29181 5829 30.0
5829 23766 74.0
23766 5829 74.0
5829 30755 118.0
30755 5829 118.0
5830 7117 76.0
7117 5830 76.0
5830 21390 30.0
21390 5830 30.0
5830 33500 24.0
33500 5830 24.0
5830 21082 44.0
21082 5830 44.0
5831 13454 72.0
13454 5831 72.0
5831 36935 130.0
36935 5831 130.0
5831 6668 32.0
6668 5831 32.0
5831 23914 52.0
23914 5831 52.0
5832 31472 34.0
31472 5832 34.0
5832 9052 10.0
9052 5832 10.0
5832 23906 92.0
23906 5832 92.0
5833 9957 92.0
9957 5833 92.0
5833 37950 120.0
37950 5833 120.0
5833 29017 18.0
29017 5833 18.0
5833 20458 26.0
20458 5833 26.0
5834 12460 74.0
12460 5834 74.0
5834 22006 54.0
22006 5834 54.0
5834 15499 134.0
15499 5834 134.0
5834 25806 18.0
25806 5834 18.0
5835 25397 24.0
25397 5835 24.0
5835 28768 88.0
28768 5835 88.0
5835 18389 74.0
18389 5835 74.0
5835 12423 28.0
12423 5835 28.0
5836 10784 20.0
10784 5836 20.0
5836 36639 36.0
36639 5836 36.0
5836 34640 22.0
34640 5836 22.0
5837 32576 24.0
32576 5837 24.0
5837 14199 86.0
14199 5837 86.0
5837 23931 18.0
23931 5837 18.0
5837 12503 32.0
12503 5837 32.0
5838 19701 40.0
19701 5838 40.0
5838 14983 58.0
14983 5838 58.0
5838 35233 36.0
35233 5838 36.0
5839 24731 110.0
24731 5839 110.0
5839 37105 8.0
37105 5839 8.0
5840 8728 140.0
8728 5840 140.0
5840 27186 20.0
27186 5840 20.0
5841 13413 42.0
13413 5841 42.0
5841 20227 18.0
20227 5841 18.0
5841 36126 44.0
36126 5841 44.0
5841 23098 26.0
23098 5841 26.0
5842 12930 26.0
12930 5842 26.0
5842 7206 2.0
7206 5842 2.0
5842 10936 46.0
10936 5842 46.0
5842 29500 74.0
29500 5842 74.0
5843 25277 124.0
25277 5843 124.0
5843 15333 60.0
15333 5843 60.0
5843 14302 40.0
14302 5843 40.0
5844 29574 50.0
29574 5844 50.0
5844 16299 10.0
16299 5844 10.0
5844 24951 130.0
24951 5844 130.0
5845 16476 26.0
16476 5845 26.0
5845 10738 16.0
10738 5845 16.0
5845 16812 66.0
16812 5845 66.0
5846 21528 46.0
21528 5846 46.0
5846 12241 50.0
12241 5846 50.0
5846 30414 64.0
30414 5846 64.0
5846 21044 60.0
21044 5846 60.0
5847 33063 138.0
33063 5847 138.0
5847 21695 12.0
21695 5847 12.0
5848 11152 22.0
11152 5848 22.0
5848 14240 44.0
14240 5848 44.0
5848 20224 12.0
20224 5848 12.0
5849 11251 134.0
11251 5849 134.0
5849 34482 34.0
34482 5849 34.0
5849 26575 36.0
26575 5849 36.0
5850 21896 14.0
21896 5850 14.0
5850 33102 44.0
33102 5850 44.0
5850 31569 44.0
31569 5850 44.0
5850 27076 72.0
27076 5850 72.0
5851 38311 114.0
38311 5851 114.0
5851 11708 64.0
11708 5851 64.0
5851 15134 40.0
15134 5851 40.0
5851 34613 50.0
34613 5851 50.0
5852 6586 16.0
6586 5852 16.0
5852 15175 48.0
15175 5852 48.0
5852 37665 34.0
37665 5852 34.0
5852 29084 92.0
29084 5852 92.0
5853 12934 4.0
12934 5853 4.0
5853 29111 8.0
29111 5853 8.0
5853 37527 112.0
37527 5853 112.0
5853 35816 186.0
35816 5853 186.0
5854 9331 2.0
9331 5854 2.0
5854 19728 40.0
19728 5854 40.0
5854 9144 100.0
9144 5854 100.0
5855 24701 44.0
24701 5855 44.0
5855 18761 6.0
18761 5855 6.0
5855 29403 42.0
29403 5855 42.0
5855 29247 42.0
29247 5855 42.0
5856 8135 2.0
8135 5856 2.0
5856 35198 44.0
35198 5856 44.0
5856 30179 12.0
30179 5856 12.0
5856 23653 72.0
23653 5856 72.0
5857 20866 96.0
20866 5857 96.0
5857 25507 50.0
25507 5857 50.0
5857 16930 66.0
16930 5857 66.0
5857 9354 88.0
9354 5857 88.0
5858 15926 52.0
15926 5858 52.0
5858 10786 22.0
10786 5858 22.0
5858 16106 30.0
16106 5858 30.0
5859 23279 56.0
23279 5859 56.0
5859 6107 16.0
6107 5859 16.0
5859 27128 150.0
27128 5859 150.0
5860 9874 4.0
9874 5860 4.0
5860 31367 64.0
31367 5860 64.0
5860 23967 20.0
23967 5860 20.0
5860 17892 134.0
17892 5860 134.0
5861 23918 116.0
23918 5861 116.0
5861 32987 16.0
32987 5861 16.0
5861 28338 100.0
28338 5861 100.0
5861 33783 6.0
33783 5861 6.0
5862 37389 14.0
37389 5862 14.0
5862 34375 14.0
34375 5862 14.0
5862 12793 34.0
12793 5862 34.0
5863 26684 54.0
26684 5863 54.0
5863 7748 2.0
7748 5863 2.0
5863 18728 14.0
18728 5863 14.0
5863 9394 116.0
9394 5863 116.0
5864 27327 38.0
27327 5864 38.0
5864 34967 12.0
34967 5864 12.0
5864 25607 36.0
25607 5864 36.0
5865 32926 82.0
32926 5865 82.0
5865 12041 32.0
12041 5865 32.0
5865 38149 36.0
38149 5865 36.0
5866 31285 90.0
31285 5866 90.0
5866 22850 112.0
22850 5866 112.0
5866 12385 16.0
12385 5866 16.0
5866 32315 10.0
32315 5866 10.0
5867 19188 102.0
19188 5867 102.0
5867 15336 56.0
15336 5867 56.0
5868 19505 80.0
19505 5868 80.0
5868 8010 32.0
8010 5868 32.0
5868 12946 106.0
12946 5868 106.0
5869 33463 144.0
33463 5869 144.0
5869 16740 6.0
16740 5869 6.0
5869 23239 42.0
23239 5869 42.0
5869 21915 96.0
21915 5869 96.0
5870 33561 86.0
33561 5870 86.0
5871 35690 60.0
35690 5871 60.0
5871 27167 64.0
27167 5871 64.0
5871 31319 92.0
31319 5871 92.0
5871 11545 76.0
11545 5871 76.0
5872 9034 52.0
9034 5872 52.0
5872 14271 134.0
14271 5872 134.0
5872 20974 186.0
20974 5872 186.0
5873 22994 24.0
22994 5873 24.0
5873 20280 42.0
20280 5873 42.0
5874 18686 64.0
18686 5874 64.0
5874 30039 14.0
30039 5874 14.0
5874 28058 8.0
28058 5874 8.0
5874 23543 56.0
23543 5874 56.0
5875 38228 14.0
38228 5875 14.0
5875 30530 72.0
30530 5875 72.0
5875 6214 52.0
6214 5875 52.0
5876 19868 180.0
19868 5876 180.0
5876 20752 36.0
20752 5876 36.0
5876 34697 32.0
34697 5876 32.0
5876 6147 30.0
6147 5876 30.0
5877 10857 36.0
10857 5877 36.0
5877 12056 170.0
12056 5877 170.0
5877 15158 24.0
15158 5877 24.0
5877 29422 30.0
29422 5877 30.0
5878 27774 22.0
27774 5878 22.0
5878 10525 58.0
10525 5878 58.0
5878 34001 10.0
34001 5878 10.0
5878 27882 20.0
27882 5878 20.0
5879 13175 18.0
13175 5879 18.0
5879 25766 12.0
25766 5879 12.0
5879 32156 76.0
32156 5879 76.0
5880 28698 112.0
28698 5880 112.0
5880 23616 62.0
23616 5880 62.0
5880 37830 4.0
37830 5880 4.0
5880 34038 82.0
34038 5880 82.0
5881 17530 110.0
17530 5881 110.0
5881 36624 70.0
36624 5881 70.0
5881 38365 58.0
38365 5881 58.0
5882 15139 26.0
15139 5882 26.0
5882 36468 56.0
36468 5882 56.0
5882 37505 82.0
37505 5882 82.0
5883 6715 2.0
6715 5883 2.0
5883 21946 70.0
21946 5883 70.0
5883 38011 14.0
38011 5883 14.0
5884 7194 54.0
7194 5884 54.0
5884 6559 52.0
6559 5884 52.0
5884 8123 50.0
8123 5884 50.0
5885 32273 56.0
32273 5885 56.0
5886 17003 132.0
17003 5886 132.0
5886 14978 16.0
14978 5886 16.0
5886 9665 60.0
9665 5886 60.0
5887 36104 44.0
36104 5887 44.0
5887 16261 74.0
16261 5887 74.0
5888 17437 26.0
17437 5888 26.0
5888 8453 4.0
8453 5888 4.0
5888 37849 14.0
37849 5888 14.0
5888 18043 100.0
18043 5888 100.0
5889 16706 40.0
16706 5889 40.0
5889 33796 38.0
33796 5889 38.0
5889 11374 50.0
11374 5889 50.0
5890 10781 66.0
10781 5890 66.0
5890 9713 2.0
9713 5890 2.0
5890 16916 22.0
16916 5890 22.0
5890 17963 54.0
17963 5890 54.0
5891 13967 32.0
13967 5891 32.0
5891 8784 72.0
8784 5891 72.0
5891 23794 14.0
23794 5891 14.0
5891 20560 56.0
20560 5891 56.0
5892 35785 48.0
35785 5892 48.0
5892 37713 64.0
37713 5892 64.0
5893 35336 128.0
35336 5893 128.0
5893 25621 98.0
25621 5893 98.0
5893 31391 166.0
31391 5893 166.0
5894 8725 94.0
8725 5894 94.0
5894 6933 94.0
6933 5894 94.0
5895 16800 6.0
16800 5895 6.0
5895 25140 44.0
25140 5895 44.0
5895 28659 92.0
28659 5895 92.0
5895 23848 46.0
23848 5895 46.0
5896 17203 64.0
17203 5896 64.0
5896 29734 44.0
29734 5896 44.0
5896 24352 10.0
24352 5896 10.0
5896 8904 52.0
8904 5896 52.0
5897 23764 34.0
23764 5897 34.0
5897 37922 34.0
37922 5897 34.0
5897 20109 66.0
20109 5897 66.0
5898 31629 18.0
31629 5898 18.0
5898 23285 120.0
23285 5898 120.0
5898 24008 14.0
24008 5898 14.0
5899 23608 30.0
23608 5899 30.0
5899 6095 116.0
6095 5899 116.0
5899 11307 120.0
11307 5899 120.0
5900 12588 42.0
12588 5900 42.0
5900 29429 108.0
29429 5900 108.0
5900 16260 30.0
16260 5900 30.0
5901 15224 38.0
15224 5901 38.0
5901 22649 12.0
22649 5901 12.0
5901 13480 132.0
13480 5901 132.0
5901 10980 160.0
10980 5901 160.0
5902 12321 4.0
12321 5902 4.0
5902 20807 134.0
20807 5902 134.0
5903 26142 68.0
26142 5903 68.0
5903 31018 78.0
31018 5903 78.0
5904 17240 16.0
17240 5904 16.0
5904 10630 48.0
10630 5904 48.0
5904 26987 24.0
26987 5904 24.0
5905 19550 44.0
19550 5905 44.0
5905 21898 128.0
21898 5905 128.0
5905 31603 166.0
31603 5905 166.0
5906 10988 4.0
10988 5906 4.0
5906 18289 50.0
18289 5906 50.0
5906 11567 142.0
11567 5906 142.0
5907 7556 4.0
7556 5907 4.0
5907 34319 26.0
34319 5907 26.0
5907 14320 62.0
14320 5907 62.0
5908 23571 82.0
23571 5908 82.0
5908 6393 76.0
6393 5908 76.0
5908 34655 78.0
34655 5908 78.0
5908 25506 66.0
25506 5908 66.0
5909 7300 140.0
7300 5909 140.0
5909 25773 66.0
25773 5909 66.0
5909 17383 92.0
17383 5909 92.0
5910 26178 50.0
26178 5910 50.0
5910 15223 20.0
15223 5910 20.0
5910 15501 12.0
15501 5910 12.0
5911 32424 56.0
32424 5911 56.0
5911 21642 30.0
21642 5911 30.0
5911 12567 58.0
12567 5911 58.0
5911 20506 98.0
20506 5911 98.0
5912 7161 58.0
7161 5912 58.0
5912 36249 84.0
36249 5912 84.0
5912 11955 24.0
11955 5912 24.0
5913 35185 28.0
35185 5913 28.0
5913 6702 158.0
6702 5913 158.0
5913 27981 194.0
27981 5913 194.0
5914 14200 60.0
14200 5914 60.0
5914 31992 24.0
31992 5914 24.0
5914 22355 28.0
22355 5914 28.0
5914 17927 24.0
17927 5914 24.0
5915 23286 156.0
23286 5915 156.0
5915 37018 34.0
37018 5915 34.0
5915 32334 62.0
32334 5915 62.0
5916 32174 22.0
32174 5916 22.0
5916 15896 96.0
15896 5916 96.0
5916 8878 86.0
8878 5916 86.0
5917 13655 98.0
13655 5917 98.0
5917 31605 148.0
31605 5917 148.0
5917 30919 78.0
30919 5917 78.0
5917 37905 30.0
37905 5917 30.0
5918 20693 82.0
20693 5918 82.0
5918 24520 50.0
24520 5918 50.0
5918 6748 100.0
6748 5918 100.0
5919 9098 2.0
9098 5919 2.0
5919 14405 10.0
14405 5919 10.0
5919 34574 54.0
34574 5919 54.0
5920 8951 6.0
8951 5920 6.0
5920 21952 44.0
21952 5920 44.0
5920 32425 30.0
32425 5920 30.0
5921 19156 18.0
19156 5921 18.0
5921 18344 14.0
18344 5921 14.0
5921 5937 40.0
5937 5921 40.0
5921 10821 80.0
10821 5921 80.0
5922 20062 14.0
20062 5922 14.0
5922 12828 106.0
12828 5922 106.0
5923 26626 28.0
26626 5923 28.0
5923 12301 40.0
12301 5923 40.0
5923 15586 90.0
15586 5923 90.0
5923 21798 20.0
21798 5923 20.0
5924 28005 86.0
28005 5924 86.0
5925 12425 48.0
12425 5925 48.0
5925 30557 20.0
30557 5925 20.0
5925 37673 48.0
37673 5925 48.0
5925 14474 24.0
14474 5925 24.0
5926 26099 70.0
26099 5926 70.0
5926 34496 20.0
34496 5926 20.0
5926 37262 88.0
37262 5926 88.0
5926 37482 58.0
37482 5926 58.0
5927 12960 4.0
12960 5927 4.0
5927 7645 108.0
7645 5927 108.0
5928 18779 10.0
18779 5928 10.0
5928 24038 82.0
24038 5928 82.0
5928 28469 12.0
28469 5928 12.0
5929 17262 10.0
17262 5929 10.0
5929 36667 112.0
36667 5929 112.0
5929 9479 64.0
9479 5929 64.0
5930 12085 8.0
12085 5930 8.0
5930 13959 18.0
13959 5930 18.0
5930 23513 126.0
23513 5930 126.0
5931 31694 30.0
31694 5931 30.0
5931 33729 12.0
33729 5931 12.0
5931 28221 88.0
28221 5931 88.0
5932 13865 62.0
13865 5932 62.0
5932 32357 84.0
32357 5932 84.0
5933 26681 36.0
26681 5933 36.0
5934 30612 78.0
30612 5934 78.0
5934 21752 30.0
21752 5934 30.0
5934 22640 12.0
22640 5934 12.0
5935 33640 48.0
33640 5935 48.0
5935 30540 26.0
30540 5935 26.0
5935 18422 58.0
18422 5935 58.0
5936 12341 44.0
12341 5936 44.0
5936 22708 56.0
22708 5936 56.0
5936 35675 46.0
35675 5936 46.0
5937 18208 14.0
18208 5937 14.0
5937 13603 24.0
13603 5937 24.0
5937 11794 80.0
11794 5937 80.0
5938 24886 96.0
24886 5938 96.0
5938 10759 18.0
10759 5938 18.0
5938 35385 44.0
35385 5938 44.0
5939 35507 32.0
35507 5939 32.0
5939 27129 134.0
27129 5939 134.0
5939 33141 84.0
33141 5939 84.0
5939 16549 80.0
16549 5939 80.0
5940 36798 74.0
36798 5940 74.0
5940 22727 52.0
22727 5940 52.0
5940 23698 96.0
23698 5940 96.0
5941 26023 72.0
26023 5941 72.0
5941 11048 4.0
11048 5941 4.0
5941 19312 58.0
19312 5941 58.0
5941 18027 50.0
18027 5941 50.0
5942 21107 52.0
21107 5942 52.0
5942 19221 38.0
19221 5942 38.0
5942 15309 28.0
15309 5942 28.0
5942 21639 58.0
21639 5942 58.0
5943 32217 8.0
32217 5943 8.0
5943 31584 24.0
31584 5943 24.0
5944 18632 30.0
18632 5944 30.0
5944 24538 32.0
24538 5944 32.0
5944 12607 86.0
12607 5944 86.0
5945 16684 38.0
16684 5945 38.0
5945 25583 58.0
25583 5945 58.0
5946 20815 96.0
20815 5946 96.0
5946 32907 20.0
32907 5946 20.0
5947 13270 32.0
13270 5947 32.0
5947 25416 40.0
25416 5947 40.0
5947 12584 104.0
12584 5947 104.0
5948 7132 44.0
7132 5948 44.0
5948 27890 34.0
27890 5948 34.0
5948 10504 84.0
10504 5948 84.0
5948 31136 20.0
31136 5948 20.0
5949 14093 26.0
14093 5949 26.0
5949 21691 34.0
21691 5949 34.0
5950 19659 124.0
19659 5950 124.0
5950 31536 58.0
31536 5950 58.0
5950 35181 80.0
35181 5950 80.0
5950 26483 16.0
26483 5950 16.0
5951 37389 34.0
37389 5951 34.0
5951 12793 14.0
12793 5951 14.0
5951 15416 14.0
15416 5951 14.0
5952 28601 32.0
28601 5952 32.0
5952 30230 24.0
30230 5952 24.0
5952 6264 60.0
6264 5952 60.0
5953 37394 100.0
37394 5953 100.0
5953 10370 88.0
10370 5953 88.0
5953 33615 66.0
33615 5953 66.0
5954 11592 36.0
11592 5954 36.0
5954 27251 60.0
27251 5954 60.0
5954 28173 16.0
28173 5954 16.0
5955 22730 42.0
22730 5955 42.0
5955 8302 68.0
8302 5955 68.0
5956 27180 76.0
27180 5956 76.0
5956 30544 132.0
30544 5956 132.0
5957 6975 46.0
6975 5957 46.0
5957 36357 56.0
36357 5957 56.0
5958 23452 156.0
23452 5958 156.0
5958 31128 8.0
31128 5958 8.0
5958 29788 150.0
29788 5958 150.0
5959 16631 32.0
16631 5959 32.0
5959 32012 62.0
32012 5959 62.0
5959 30313 34.0
30313 5959 34.0
5959 21427 10.0
21427 5959 10.0
5960 31754 88.0
31754 5960 88.0
5960 31915 18.0
31915 5960 18.0
5960 18236 88.0
18236 5960 88.0
5960 36150 32.0
36150 5960 32.0
5961 7317 66.0
7317 5961 66.0
5961 14831 58.0
14831 5961 58.0
5961 18532 58.0
18532 5961 58.0
5961 11638 40.0
11638 5961 40.0
5962 13615 82.0
13615 5962 82.0
5962 13246 104.0
13246 5962 104.0
5963 33136 56.0
33136 5963 56.0
5963 11525 22.0
11525 5963 22.0
