N 17127
M 54704
R 250
# u v length
4184 7892 3.0
7892 4184 3.0
4184 7880 2.0
7880 4184 2.0
7881 7882 15.0
7882 7881 15.0
4444 7887 1.0
7887 4444 1.0
4444 7882 7.0
7882 4444 7.0
7883 7884 34.0
7884 7883 34.0
7884 7885 7.0
7885 7884 7.0
7884 7913 6.0
7913 7884 6.0
7885 7886 12.0
7886 7885 12.0
7885 7914 6.0
7914 7885 6.0
7886 8030 30.0
8030 7886 30.0
104 7988 21.0
7988 104 21.0
104 7886 38.0
7886 104 38.0
104 7799 12.0
7799 104 12.0
7887 7888 8.0
7888 7887 8.0
7887 8029 28.0
8029 7887 28.0
4456 8082 40.0
8082 4456 40.0
4456 7888 32.0
7888 4456 32.0
1385 8007 22.0
8007 1385 22.0
1385 7774 18.0
7774 1385 18.0
1778 7889 19.0
7889 1778 19.0
1778 7943 13.0
7943 1778 13.0
1778 7923 39.0
7923 1778 39.0
1778 7708 29.0
7708 1778 29.0
7889 7944 13.0
7944 7889 13.0
3685 7932 11.0
7932 3685 11.0
3685 7838 9.0
7838 3685 9.0
7890 7891 9.0
7891 7890 9.0
7891 7892 2.0
7892 7891 2.0
7891 7982 17.0
7982 7891 17.0
7892 7893 49.0
7893 7892 49.0
7893 8038 33.0
8038 7893 33.0
4228 7894 11.0
7894 4228 11.0
4228 8039 33.0
8039 4228 33.0
4228 7893 12.0
7893 4228 12.0
4228 4237 31.0
4237 4228 31.0
7895 7896 2.0
7896 7895 2.0
7896 7897 58.0
7897 7896 58.0
7897 7927 7.0
7927 7897 7.0
2997 7897 11.0
7897 2997 11.0
2997 3063 49.0
3063 2997 49.0
7898 7899 9.0
7899 7898 9.0
7898 7907 1.0
7907 7898 1.0
7899 7900 9.0
7900 7899 9.0
7899 7908 1.0
7908 7899 1.0
7900 7901 3.0
7901 7900 3.0
7900 7909 1.0
7909 7900 1.0
4390 7910 1.0
7910 4390 1.0
4390 7901 9.0
7901 4390 9.0
4390 7706 31.0
7706 4390 31.0
165 7778 20.0
7778 165 20.0
7902 7949 12.0
7949 7902 12.0
1042 7903 18.0
7903 1042 18.0
1042 7950 12.0
7950 1042 12.0
1042 7902 11.0
7902 1042 11.0
1042 7841 10.0
7841 1042 10.0
7903 7904 3.0
7904 7903 3.0
7903 7951 12.0
7951 7903 12.0
7904 7952 12.0
7952 7904 12.0
4268 7905 20.0
7905 4268 20.0
4268 7911 20.0
7911 4268 20.0
4268 7894 41.0
7894 4268 41.0
7906 7907 22.0
7907 7906 22.0
7906 7930 6.0
7930 7906 6.0
7907 7908 9.0
7908 7907 9.0
7908 7909 9.0
7909 7908 9.0
7909 7910 12.0
7910 7909 12.0
7909 8001 18.0
8001 7909 18.0
4405 7910 31.0
7910 4405 31.0
4284 7911 1.0
7911 4284 1.0
4284 7905 1.0
7905 4284 1.0
53 7913 34.0
7913 53 34.0
53 8042 30.0
8042 53 30.0
53 7912 12.0
7912 53 12.0
53 7883 6.0
7883 53 6.0
7913 7914 7.0
7914 7913 7.0
7913 8231 63.0
8231 7913 63.0
7914 8030 36.0
8030 7914 36.0
3842 7916 29.0
7916 3842 29.0
3842 7966 11.0
7966 3842 11.0
3842 7915 32.0
7915 3842 32.0
7917 7918 3.0
7918 7917 3.0
3579 7919 43.0
7919 3579 43.0
3579 7931 45.0
7931 3579 45.0
3579 7918 9.0
7918 3579 9.0
7919 7931 2.0
7931 7919 2.0
7920 7921 23.0
7921 7920 23.0
7921 7922 36.0
7922 7921 36.0
7921 8059 27.0
8059 7921 27.0
7922 8060 27.0
8060 7922 27.0
887 7922 3.0
7922 887 3.0
887 7834 18.0
7834 887 18.0
1665 7923 30.0
7923 1665 30.0
1665 7996 11.0
7996 1665 11.0
7923 7942 5.0
7942 7923 5.0
7924 7925 11.0
7925 7924 11.0
7925 7926 18.0
7926 7925 18.0
7925 7976 9.0
7976 7925 9.0
7926 8005 13.0
8005 7926 13.0
2874 7927 60.0
7927 2874 60.0
2874 8006 13.0
8006 2874 13.0
2874 7926 2.0
7926 2874 2.0
2874 7895 7.0
7895 2874 7.0
7928 7929 12.0
7929 7928 12.0
7929 7969 8.0
7969 7929 8.0
4357 7930 9.0
7930 4357 9.0
4357 7999 12.0
7999 4357 12.0
4357 7929 39.0
7929 4357 39.0
4357 7827 19.0
7827 4357 19.0
7930 8000 12.0
8000 7930 12.0
3658 7932 19.0
7932 3658 19.0
3658 7931 7.0
7931 3658 7.0
3658 7760 29.0
7760 3658 29.0
2160 7933 6.0
7933 2160 6.0
2160 8035 27.0
8035 2160 27.0
2160 7762 37.0
7762 2160 37.0
2160 7763 29.0
7763 2160 29.0
7933 8035 21.0
8035 7933 21.0
7934 7935 2.0
7935 7934 2.0
7935 7936 31.0
7936 7935 31.0
7935 7993 8.0
7993 7935 8.0
7936 7937 6.0
7937 7936 6.0
7936 7994 8.0
7994 7936 8.0
7937 7995 8.0
7995 7937 8.0
332 7938 19.0
7938 332 19.0
332 8049 23.0
8049 332 23.0
332 7937 22.0
7937 332 22.0
332 7780 28.0
7780 332 28.0
7938 8050 23.0
8050 7938 23.0
7939 7940 5.0
7940 7939 5.0
7939 8166 40.0
8166 7939 40.0
7940 8167 40.0
8167 7940 40.0
656 7941 52.0
7941 656 52.0
656 7940 3.0
7940 656 3.0
656 7849 18.0
7849 656 18.0
7941 8056 24.0
8056 7941 24.0
7942 7943 31.0
7943 7942 31.0
7943 7944 19.0
7944 7943 19.0
7943 7997 6.0
7997 7943 6.0
7944 7945 13.0
7945 7944 13.0
7945 7946 10.0
7946 7945 10.0
7946 8003 8.0
8003 7946 8.0
1863 7947 7.0
7947 1863 7.0
1863 8004 8.0
8004 1863 8.0
1863 7946 8.0
7946 1863 8.0
1863 7786 30.0
7786 1863 30.0
7947 7948 15.0
7948 7947 15.0
7947 8126 32.0
8126 7947 32.0
7948 8127 32.0
8127 7948 32.0
7949 7950 11.0
7950 7949 11.0
7949 7956 2.0
7956 7949 2.0
7950 7951 18.0
7951 7950 18.0
7950 7957 2.0
7957 7950 2.0
7951 7952 3.0
7952 7951 3.0
7951 7958 2.0
7958 7951 2.0
7952 7953 17.0
7953 7952 17.0
7952 7959 2.0
7959 7952 2.0
7953 7954 5.0
7954 7953 5.0
7953 7960 2.0
7960 7953 2.0
1134 7955 23.0
7955 1134 23.0
1134 7961 2.0
7961 1134 2.0
1134 7954 17.0
7954 1134 17.0
1134 7846 22.0
7846 1134 22.0
7955 7962 2.0
7962 7955 2.0
7956 7957 11.0
7957 7956 11.0
7957 7958 18.0
7958 7957 18.0
7958 7959 3.0
7959 7958 3.0
7959 7960 17.0
7960 7959 17.0
7959 8175 37.0
8175 7959 37.0
7960 7961 22.0
7961 7960 22.0
7960 8132 30.0
8132 7960 30.0
7961 7962 23.0
7962 7961 23.0
7961 8133 30.0
8133 7961 30.0
7962 7963 6.0
7963 7962 6.0
7963 7964 6.0
7964 7963 6.0
1211 7965 52.0
7965 1211 52.0
1211 8134 30.0
8134 1211 30.0
1211 7964 6.0
7964 1211 6.0
1211 7753 38.0
7753 1211 38.0
7966 8018 30.0
8018 7966 30.0
3874 7967 22.0
7967 3874 22.0
3874 7966 29.0
7966 3874 29.0
3874 7916 11.0
7916 3874 11.0
7968 8088 23.0
8088 7968 23.0
4328 7969 12.0
7969 4328 12.0
4328 8089 23.0
8089 4328 23.0
4328 7968 11.0
7968 4328 11.0
4328 7928 8.0
7928 4328 8.0
7969 8090 23.0
8090 7969 23.0
495 515 10.0
515 495 10.0
495 8074 21.0
8074 495 21.0
495 7743 40.0
7743 495 40.0
515 7970 2.0
7970 515 2.0
515 7744 40.0
7744 515 40.0
7970 8075 21.0
8075 7970 21.0
7971 7972 10.0
7972 7971 10.0
7971 8014 6.0
8014 7971 6.0
7972 7973 27.0
7973 7972 27.0
7972 8015 6.0
8015 7972 6.0
7973 7974 20.0
7974 7973 20.0
7973 8016 6.0
8016 7973 6.0
7974 7975 2.0
7975 7974 2.0
7974 8022 8.0
8022 7974 8.0
2832 7976 11.0
7976 2832 11.0
2832 8085 22.0
8085 2832 22.0
2832 7975 19.0
7975 2832 19.0
2832 7924 9.0
7924 2832 9.0
7976 8086 22.0
8086 7976 22.0
7977 7978 1.0
7978 7977 1.0
7978 7979 18.0
7979 7978 18.0
7978 8017 6.0
8017 7978 6.0
7979 7980 13.0
7980 7979 13.0
7979 8025 9.0
8025 7979 9.0
7980 7981 18.0
7981 7980 18.0
4169 7982 9.0
7982 4169 9.0
4169 8027 9.0
8027 4169 9.0
4169 7981 31.0
7981 4169 31.0
4169 7890 17.0
7890 4169 17.0
7982 8100 23.0
8100 7982 23.0
7983 7984 8.0
7984 7983 8.0
7983 8071 19.0
8071 7983 19.0
7984 7985 24.0
7985 7984 24.0
7985 7986 2.0
7986 7985 2.0
7986 8072 19.0
8072 7986 19.0
3263 7987 31.0
7987 3263 31.0
3263 8073 19.0
8073 3263 19.0
3263 7986 5.0
7986 3263 5.0
3263 7821 29.0
7821 3263 29.0
7987 8105 23.0
8105 7987 23.0
122 7988 29.0
7988 122 29.0
7989 7990 19.0
7990 7989 19.0
7989 8062 18.0
8062 7989 18.0
7990 7991 25.0
7991 7990 25.0
7990 8043 15.0
8043 7990 15.0
7991 7992 1.0
7992 7991 1.0
264 7993 2.0
7993 264 2.0
264 8045 15.0
8045 264 15.0
264 7992 5.0
7992 264 5.0
264 7934 8.0
7934 264 8.0
7993 7994 31.0
7994 7993 31.0
7993 8046 15.0
8046 7993 15.0
7994 7995 6.0
7995 7994 6.0
7994 8047 15.0
8047 7994 15.0
7995 8048 15.0
8048 7995 15.0
7996 8061 17.0
8061 7996 17.0
1721 7997 31.0
7997 1721 31.0
1721 7996 30.0
7996 1721 30.0
1721 7942 6.0
7942 1721 6.0
7997 8002 10.0
8002 7997 10.0
2546 7998 12.0
7998 2546 12.0
2546 8009 2.0
8009 2546 2.0
2546 8008 3.0
8008 2546 3.0
2546 7700 50.0
7700 2546 50.0
7998 8010 2.0
8010 7998 2.0
7999 8000 9.0
8000 7999 9.0
7999 8092 19.0
8092 7999 19.0
4381 8001 9.0
8001 4381 9.0
4381 8094 19.0
8094 4381 19.0
4381 8000 31.0
8000 4381 31.0
4381 7908 18.0
7908 4381 18.0
1031 8173 32.0
8173 1031 32.0
1031 7956 5.0
7956 1031 5.0
8002 8121 24.0
8121 8002 24.0
1807 8003 23.0
8003 1807 23.0
1807 8122 24.0
8122 1807 24.0
1807 8002 11.0
8002 1807 11.0
1807 7944 8.0
7944 1807 8.0
8003 8004 8.0
8004 8003 8.0
8003 8124 24.0
8124 8003 24.0
8004 8125 24.0
8125 8004 24.0
8005 8006 2.0
8006 8005 2.0
2980 8006 60.0
8006 2980 60.0
2980 7927 13.0
7927 2980 13.0
4017 8034 8.0
8034 4017 8.0
4017 8033 20.0
8033 4017 20.0
8007 8032 10.0
8032 8007 10.0
1422 8007 29.0
8007 1422 29.0
1422 7775 40.0
7775 1422 40.0
8008 8009 1.0
8009 8008 1.0
8009 8010 12.0
8010 8009 12.0
2619 8013 29.0
8013 2619 29.0
2619 8010 29.0
8010 2619 29.0
2284 8012 39.0
8012 2284 39.0
2284 8037 8.0
8037 2284 8.0
2284 8011 8.0
8011 2284 8.0
2284 7870 27.0
7870 2284 27.0
8012 8066 14.0
8066 8012 14.0
8013 8135 23.0
8135 8013 23.0
2667 8014 13.0
8014 2667 13.0
2667 8019 2.0
8019 2667 2.0
2667 8013 2.0
8013 2667 2.0
2667 7971 19.0
7971 2667 19.0
8014 8015 10.0
8015 8014 10.0
8014 8020 2.0
8020 8014 2.0
8015 8016 27.0
8016 8015 27.0
8015 8021 2.0
8021 8015 2.0
4089 8017 1.0
8017 4089 1.0
4089 8023 3.0
8023 4089 3.0
4089 7977 6.0
7977 4089 6.0
8017 8024 3.0
8024 8017 3.0
3803 8018 10.0
8018 3803 10.0
3803 8114 20.0
8114 3803 20.0
3803 7915 19.0
7915 3803 19.0
8019 8020 13.0
8020 8019 13.0
8019 8136 21.0
8136 8019 21.0
8020 8021 10.0
8021 8020 10.0
8020 8137 21.0
8137 8020 21.0
2759 8022 20.0
8022 2759 20.0
2759 8083 14.0
8083 2759 14.0
2759 8021 27.0
8021 2759 27.0
2759 8016 2.0
8016 2759 2.0
8022 8084 14.0
8084 8022 14.0
8023 8024 1.0
8024 8023 1.0
8023 8112 16.0
8112 8023 16.0
8024 8025 18.0
8025 8024 18.0
8025 8026 9.0
8026 8025 9.0
8026 8115 18.0
8115 8026 18.0
4146 8027 31.0
8027 4146 31.0
4146 8150 22.0
8150 4146 22.0
4146 8026 22.0
8026 4146 22.0
4146 7981 9.0
7981 4146 9.0
8027 8099 14.0
8099 8027 14.0
8028 8077 12.0
8077 8028 12.0
8028 8076 25.0
8076 8028 25.0
4437 8029 22.0
8029 4437 22.0
4437 8079 12.0
8079 4437 12.0
4437 8028 39.0
8028 4437 39.0
4437 7881 29.0
7881 4437 29.0
8029 8080 12.0
8080 8029 12.0
8030 8031 5.0
8031 8030 5.0
103 8232 39.0
8232 103 39.0
103 8031 32.0
8031 103 32.0
103 7988 10.0
7988 103 10.0
1317 8032 29.0
8032 1317 29.0
1317 7965 31.0
7965 1317 31.0
3946 8033 39.0
8033 3946 39.0
3946 8256 42.0
8256 3946 42.0
3946 7967 41.0
7967 3946 41.0
8033 8034 12.0
8034 8033 12.0
8033 8212 33.0
8212 8033 33.0
8034 8111 22.0
8111 8034 22.0
8035 8036 3.0
8036 8035 3.0
2201 8037 41.0
8037 2201 41.0
2201 8036 20.0
8036 2201 20.0
2201 8011 41.0
8011 2201 41.0
8037 8065 6.0
8065 8037 6.0
8038 8039 12.0
8039 8038 12.0
8039 8040 48.0
8040 8039 48.0
8039 8102 7.0
8102 8039 7.0
8040 8041 18.0
8041 8040 18.0
8041 8172 19.0
8172 8041 19.0
4283 8041 3.0
8041 4283 3.0
4283 7911 30.0
7911 4283 30.0
47 8042 12.0
8042 47 12.0
47 8113 9.0
8113 47 9.0
47 7912 30.0
7912 47 30.0
8042 8229 33.0
8229 8042 33.0
8043 8044 8.0
8044 8043 8.0
8044 8045 23.0
8045 8044 23.0
8044 8063 3.0
8063 8044 3.0
8045 8046 2.0
8046 8045 2.0
8045 8064 3.0
8064 8045 3.0
8046 8047 31.0
8047 8046 31.0
8046 8160 17.0
8160 8046 17.0
8047 8048 6.0
8048 8047 6.0
8047 8162 17.0
8162 8047 17.0
8048 8049 22.0
8049 8048 22.0
8049 8050 19.0
8050 8049 19.0
8049 8107 8.0
8107 8049 8.0
8050 8051 7.0
8051 8050 7.0
8051 8052 26.0
8052 8051 26.0
8051 8108 8.0
8108 8051 8.0
8052 8053 5.0
8053 8052 5.0
8053 8109 8.0
8109 8053 8.0
402 8110 8.0
8110 402 8.0
402 8053 2.0
8053 402 2.0
402 7784 51.0
7784 402 51.0
8054 8055 7.0
8055 8054 7.0
8054 8210 28.0
8210 8054 28.0
8054 8106 40.0
8106 8054 40.0
8055 8144 13.0
8144 8055 13.0
3457 8145 13.0
8145 3457 13.0
3457 8055 11.0
8055 3457 11.0
3457 7860 39.0
7860 3457 39.0
8056 8057 5.0
8057 8056 5.0
8056 8269 38.0
8269 8056 38.0
8057 8058 27.0
8058 8057 27.0
8057 8270 38.0
8270 8057 38.0
788 8059 23.0
8059 788 23.0
788 8320 52.0
8320 788 52.0
788 8058 6.0
8058 788 6.0
788 7920 27.0
7920 788 27.0
8059 8060 36.0
8060 8059 36.0
8059 8239 38.0
8239 8059 38.0
1586 8061 42.0
8061 1586 42.0
8062 8120 11.0
8120 8062 11.0
241 8063 8.0
8063 241 8.0
241 8157 14.0
8157 241 14.0
241 8062 19.0
8062 241 19.0
241 8043 3.0
8043 241 3.0
8063 8064 23.0
8064 8063 23.0
8063 8158 14.0
8158 8063 14.0
8064 8159 14.0
8159 8064 14.0
8065 8066 39.0
8066 8065 39.0
8066 8067 23.0
8067 8066 23.0
2424 8178 18.0
8178 2424 18.0
2424 8067 29.0
8067 2424 29.0
2424 7874 41.0
7874 2424 41.0
8068 8069 13.0
8069 8068 13.0
8069 8070 26.0
8070 8069 26.0
8070 8071 15.0
8071 8070 15.0
8070 8179 18.0
8179 8070 18.0
3222 8072 26.0
8072 3222 26.0
3222 8180 18.0
8180 3222 18.0
3222 8071 8.0
8071 3222 8.0
3222 7984 19.0
7984 3222 19.0
8072 8073 5.0
8073 8072 5.0
8072 8248 32.0
8248 8072 32.0
8073 8103 4.0
8103 8073 4.0
8074 8075 12.0
8075 8074 12.0
8074 8131 21.0
8131 8074 21.0
545 8164 13.0
8164 545 13.0
545 8075 17.0
8075 545 17.0
1681 8061 11.0
8061 1681 11.0
8076 8077 13.0
8077 8076 13.0
8076 8116 6.0
8116 8076 6.0
8077 8078 37.0
8078 8077 37.0
8078 8079 2.0
8079 8078 2.0
8078 8191 20.0
8191 8078 20.0
8079 8080 22.0
8080 8079 22.0
8079 8192 20.0
8192 8079 20.0
8080 8081 7.0
8081 8080 7.0
8081 8095 1.0
8095 8081 1.0
4447 8082 32.0
8082 4447 32.0
4447 8096 1.0
8096 4447 1.0
4447 8081 1.0
8081 4447 1.0
4447 7888 40.0
7888 4447 40.0
8082 8097 1.0
8097 8082 1.0
8083 8084 20.0
8084 8083 20.0
8083 8139 7.0
8139 8083 7.0
8084 8085 21.0
8085 8084 21.0
8085 8086 11.0
8086 8085 11.0
8085 8141 7.0
8141 8085 7.0
8086 8087 7.0
8087 8086 7.0
8086 8142 7.0
8142 8086 7.0
8087 8143 7.0
8143 8087 7.0
2871 8087 11.0
8087 2871 11.0
2871 8005 18.0
8005 2871 18.0
8088 8089 11.0
8089 8088 11.0
8089 8090 12.0
8090 8089 12.0
8089 8188 17.0
8188 8089 17.0
8090 8091 16.0
8091 8090 16.0
8090 8189 17.0
8189 8090 17.0
8091 8092 23.0
8092 8091 23.0
8091 8190 17.0
8190 8091 17.0
8092 8093 7.0
8093 8092 7.0
8092 8309 39.0
8309 8092 39.0
8093 8199 22.0
8199 8093 22.0
4361 8094 31.0
8094 4361 31.0
4361 8200 22.0
8200 4361 22.0
4361 8093 2.0
8093 4361 2.0
4361 8000 19.0
8000 4361 19.0
8094 8201 22.0
8201 8094 22.0
8095 8096 1.0
8096 8095 1.0
8096 8097 32.0
8097 8096 32.0
8097 8098 6.0
8098 8097 6.0
4458 8098 3.0
8098 4458 3.0
2544 8255 30.0
8255 2544 30.0
2544 8008 18.0
8008 2544 18.0
3676 8260 32.0
8260 3676 32.0
3676 7932 31.0
7932 3676 31.0
8099 8100 9.0
8100 8099 9.0
8099 8152 8.0
8152 8099 8.0
8100 8101 49.0
8101 8100 49.0
8101 8153 8.0
8153 8101 8.0
4219 8102 12.0
8102 4219 12.0
4219 8218 22.0
8218 4219 22.0
4219 8101 2.0
8101 4219 2.0
4219 8038 7.0
8038 4219 7.0
8102 8169 12.0
8169 8102 12.0
2170 8197 19.0
8197 2170 19.0
2170 8036 10.0
8036 2170 10.0
8103 8104 8.0
8104 8103 8.0
8103 8249 28.0
8249 8103 28.0
8104 8105 23.0
8105 8104 23.0
8105 8250 28.0
8250 8105 28.0
3340 8106 20.0
8106 3340 20.0
3340 8209 21.0
8209 3340 21.0
3340 8105 18.0
8105 3340 18.0
3340 7822 52.0
7822 3340 52.0
8107 8163 11.0
8163 8107 11.0
353 8108 7.0
8108 353 7.0
353 8205 20.0
8205 353 20.0
353 8107 19.0
8107 353 19.0
353 8050 8.0
8050 353 8.0
8108 8109 31.0
8109 8108 31.0
8108 8359 52.0
8359 8108 52.0
8109 8110 2.0
8110 8109 2.0
8109 8129 4.0
8129 8109 4.0
8110 8130 4.0
8130 8110 4.0
4059 8112 31.0
8112 4059 31.0
4059 8111 21.0
8111 4059 21.0
4059 8023 47.0
8023 4059 47.0
35 8113 30.0
8113 35 30.0
35 8198 20.0
8198 35 20.0
35 47 39.0
47 35 39.0
8113 8229 36.0
8229 8113 36.0
164 8118 2.0
8118 164 2.0
164 8117 3.0
8117 164 3.0
164 165 43.0
165 164 43.0
8114 8227 24.0
8227 8114 24.0
3816 8228 20.0
8228 3816 20.0
3816 8114 10.0
8114 3816 10.0
3816 8018 20.0
8018 3816 20.0
4116 8115 9.0
8115 4116 9.0
4116 8148 4.0
8148 4116 4.0
4116 8112 21.0
8112 4116 21.0
4116 8025 18.0
8025 4116 18.0
8115 8149 4.0
8149 8115 4.0
4416 8116 9.0
8116 4416 9.0
4416 8222 18.0
8222 4416 18.0
8117 8118 1.0
8118 8117 1.0
196 8119 12.0
8119 196 12.0
196 8154 6.0
8154 196 6.0
196 8118 51.0
8118 196 51.0
196 7858 50.0
7858 196 50.0
8119 8120 27.0
8120 8119 27.0
8119 8155 6.0
8155 8119 6.0
8120 8156 6.0
8156 8120 6.0
8121 8122 11.0
8122 8121 11.0
8122 8123 18.0
8123 8122 18.0
8122 8168 6.0
8168 8122 6.0
8123 8124 5.0
8124 8123 5.0
8123 8182 11.0
8182 8123 11.0
8124 8125 8.0
8125 8124 8.0
8124 8183 11.0
8183 8124 11.0
8125 8126 7.0
8126 8125 7.0
8125 8184 11.0
8184 8125 11.0
8126 8127 15.0
8127 8126 15.0
8126 8185 11.0
8185 8126 11.0
1922 8128 30.0
8128 1922 30.0
1922 8186 11.0
8186 1922 11.0
1922 8127 17.0
8127 1922 17.0
1922 7788 62.0
7788 1922 62.0
8129 8130 2.0
8130 8129 2.0
475 8131 9.0
8131 475 9.0
475 488 40.0
488 475 40.0
475 8130 50.0
8130 475 50.0
8132 8133 22.0
8133 8132 22.0
8132 8176 7.0
8176 8132 7.0
1185 8134 12.0
8134 1185 12.0
1185 8226 18.0
8226 1185 18.0
1185 8133 29.0
8133 1185 29.0
1185 7963 30.0
7963 1185 30.0
8134 8377 51.0
8377 8134 51.0
8135 8136 2.0
8136 8135 2.0
8136 8137 13.0
8137 8136 13.0
8137 8138 35.0
8138 8137 35.0
8137 8177 7.0
8177 8137 7.0
8138 8139 2.0
8139 8138 2.0
8139 8140 17.0
8140 8139 17.0
8139 8296 30.0
8296 8139 30.0
8140 8240 22.0
8240 8140 22.0
2785 8141 21.0
8141 2785 21.0
2785 8241 22.0
8241 2785 22.0
2785 8140 3.0
8140 2785 3.0
2785 8084 7.0
8084 2785 7.0
8141 8142 11.0
8142 8141 11.0
8141 8242 22.0
8242 8141 22.0
8142 8143 7.0
8143 8142 7.0
8142 8243 22.0
8243 8142 22.0
8144 8145 11.0
8145 8144 11.0
8144 8211 15.0
8211 8144 15.0
8145 8146 29.0
8146 8145 29.0
8145 8281 27.0
8281 8145 27.0
8146 8147 39.0
8147 8146 39.0
8147 8289 28.0
8289 8147 28.0
3560 8326 42.0
8326 3560 42.0
3560 8147 3.0
8147 3560 3.0
3560 7917 40.0
7917 3560 40.0
8148 8149 9.0
8149 8148 9.0
8149 8150 22.0
8150 8149 22.0
8150 8151 17.0
8151 8150 17.0
8151 8152 14.0
8152 8151 14.0
8151 8214 14.0
8214 8151 14.0
8152 8215 14.0
8215 8152 14.0
4181 8153 49.0
8153 4181 49.0
4181 8216 14.0
8216 4181 14.0
4181 8152 9.0
8152 4181 9.0
4181 8100 8.0
8100 4181 8.0
8153 8217 14.0
8217 8153 14.0
8154 8155 12.0
8155 8154 12.0
8154 8298 38.0
8298 8154 38.0
8155 8156 27.0
8156 8155 27.0
8155 8298 26.0
8298 8155 26.0
8156 8157 22.0
8157 8156 22.0
8156 8233 17.0
8233 8156 17.0
8157 8158 8.0
8158 8157 8.0
8157 8235 17.0
8235 8157 17.0
8158 8159 23.0
8159 8158 23.0
8159 8160 2.0
8160 8159 2.0
8159 8236 17.0
8236 8159 17.0
8160 8161 25.0
8161 8160 25.0
8160 8237 17.0
8237 8160 17.0
8161 8162 6.0
8162 8161 6.0
8161 8202 11.0
8202 8161 11.0
307 8163 20.0
8163 307 20.0
307 8203 11.0
8203 307 11.0
307 8162 6.0
8162 307 6.0
307 8048 17.0
8048 307 17.0
8164 8165 9.0
8165 8164 9.0
8164 8301 26.0
8301 8164 26.0
8165 8265 22.0
8265 8165 22.0
617 8166 14.0
8166 617 14.0
617 8206 11.0
8206 617 11.0
617 8165 41.0
8165 617 41.0
8166 8167 5.0
8167 8166 5.0
8166 8207 11.0
8207 8166 11.0
8167 8208 11.0
8208 8167 11.0
1789 8168 11.0
8168 1789 11.0
1789 8271 22.0
8271 1789 22.0
1789 8121 6.0
8121 1789 6.0
8168 8181 5.0
8181 8168 5.0
8169 8170 27.0
8170 8169 27.0
8169 8219 10.0
8219 8169 10.0
8170 8171 10.0
8171 8170 10.0
8171 8220 10.0
8220 8171 10.0
4267 8172 18.0
8172 4267 18.0
4267 8264 20.0
8264 4267 20.0
4267 8171 11.0
8171 4267 11.0
4267 8040 19.0
8040 4267 19.0
8173 8174 17.0
8174 8173 17.0
8174 8223 11.0
8223 8174 11.0
1076 8175 3.0
8175 1076 3.0
1076 8224 11.0
8224 1076 11.0
1076 8174 12.0
8174 1076 12.0
1076 7958 37.0
7958 1076 37.0
8175 8176 17.0
8176 8175 17.0
8175 8225 11.0
8225 8175 11.0
2663 8177 15.0
8177 2663 15.0
2663 8294 23.0
8294 2663 23.0
2663 8293 25.0
8293 2663 25.0
2663 8135 7.0
8135 2663 7.0
8177 8295 23.0
8295 8177 23.0
2349 8178 52.0
8178 2349 52.0
2349 8378 42.0
8378 2349 42.0
2349 8065 57.0
8065 2349 57.0
2349 8066 18.0
8066 2349 18.0
8178 8252 15.0
8252 8178 15.0
3120 8179 39.0
8179 3120 39.0
3120 8245 14.0
8245 3120 14.0
3120 8068 18.0
8068 3120 18.0
8179 8180 23.0
8180 8179 23.0
8179 8246 14.0
8246 8179 14.0
8180 8247 14.0
8247 8180 14.0
8181 8182 18.0
8182 8181 18.0
8181 8272 17.0
8272 8181 17.0
8182 8183 5.0
8183 8182 5.0
8183 8184 8.0
8184 8183 8.0
8183 8273 17.0
8273 8183 17.0
8184 8185 7.0
8185 8184 7.0
8184 8274 17.0
8274 8184 17.0
8185 8186 32.0
8186 8185 32.0
8185 8275 17.0
8275 8185 17.0
1970 8187 23.0
8187 1970 23.0
1970 8194 3.0
8194 1970 3.0
1970 8186 30.0
8186 1970 30.0
1970 8128 11.0
8128 1970 11.0
8187 8195 3.0
8195 8187 3.0
4324 8188 11.0
8188 4324 11.0
4324 8088 17.0
8088 4324 17.0
8188 8189 12.0
8189 8188 12.0
8188 8307 34.0
8307 8188 34.0
8189 8190 16.0
8190 8189 16.0
8189 8307 22.0
8307 8189 22.0
8191 8192 2.0
8192 8191 2.0
8191 8282 16.0
8282 8191 16.0
8192 8193 6.0
8193 8192 6.0
8192 8302 19.0
8302 8192 19.0
8193 8303 19.0
8303 8193 19.0
4446 8304 19.0
8304 4446 19.0
4446 8193 23.0
8193 4446 23.0
4446 8095 19.0
8095 4446 19.0
8194 8195 23.0
8195 8194 23.0
8194 8364 35.0
8364 8194 35.0
8195 8196 5.0
8196 8195 5.0
8195 8389 39.0
8389 8195 39.0
8196 8343 32.0
8343 8196 32.0
2096 8197 40.0
8197 2096 40.0
2096 8344 32.0
8344 2096 32.0
2096 8196 43.0
8196 2096 43.0
14 8198 50.0
8198 14 50.0
14 8314 22.0
8314 14 22.0
14 8313 34.0
8313 14 34.0
1380 8032 32.0
8032 1380 32.0
8199 8200 2.0
8200 8199 2.0
8199 8310 17.0
8310 8199 17.0
8200 8201 31.0
8201 8200 31.0
4386 8221 30.0
8221 4386 30.0
4386 8201 9.0
8201 4386 9.0
4386 8001 41.0
8001 4386 41.0
8202 8203 12.0
8203 8202 12.0
8202 8238 6.0
8238 8202 6.0
8203 8204 17.0
8204 8203 17.0
8203 8402 39.0
8402 8203 39.0
8204 8356 32.0
8356 8204 32.0
328 8205 21.0
