N 1200
M 7964
R 200
# u v length
599 1040 101.0
1040 778 105.0
778 1040 105.0
1040 782 108.0
782 1040 108.0
1040 835 109.0
835 1040 109.0
1040 862 101.0
862 1040 101.0
1040 967 106.0
967 1040 106.0
1041 26 110.0
26 1041 110.0
1041 108 102.0
108 1041 102.0
1041 112 105.0
112 1041 105.0
1041 164 108.0
164 1041 108.0
1041 166 104.0
166 1041 104.0
1041 221 104.0
221 1041 104.0
1041 222 109.0
222 1041 109.0
1041 250 103.0
250 1041 103.0
1041 298 101.0
298 1041 101.0
1041 423 108.0
423 1041 108.0
1041 454 107.0
454 1041 107.0
1041 461 104.0
461 1041 104.0
1041 492 107.0
492 1041 107.0
1041 520 109.0
520 1041 109.0
1041 569 102.0
569 1041 102.0
1041 590 104.0
590 1041 104.0
1041 608 101.0
608 1041 101.0
1041 684 104.0
684 1041 104.0
1041 716 108.0
716 1041 108.0
1041 932 106.0
932 1041 106.0
1042 136 102.0
136 1042 102.0
1042 216 110.0
216 1042 110.0
1042 237 105.0
237 1042 105.0
1042 242 108.0
242 1042 108.0
1042 349 102.0
349 1042 102.0
1042 359 107.0
359 1042 107.0
1042 378 103.0
378 1042 103.0
1042 402 101.0
402 1042 101.0
1042 505 105.0
505 1042 105.0
1042 660 107.0
660 1042 107.0
1042 707 109.0
707 1042 109.0
1042 713 101.0
713 1042 101.0
1042 843 103.0
843 1042 103.0
1042 849 110.0
849 1042 110.0
1042 895 103.0
895 1042 103.0
1042 937 109.0
937 1042 109.0
1042 940 105.0
940 1042 105.0
1043 82 109.0
82 1043 109.0
1043 136 107.0
136 1043 107.0
1043 146 109.0
146 1043 109.0
1043 147 103.0
147 1043 103.0
1043 148 104.0
148 1043 104.0
1043 211 107.0
211 1043 107.0
1043 307 105.0
307 1043 105.0
1043 327 109.0
327 1043 109.0
1043 377 107.0
377 1043 107.0
1043 391 103.0
391 1043 103.0
1043 460 105.0
460 1043 105.0
1043 481 103.0
481 1043 103.0
1043 538 108.0
538 1043 108.0
1043 649 109.0
649 1043 109.0
1043 744 107.0
744 1043 107.0
1043 756 108.0
756 1043 108.0
1043 778 110.0
778 1043 110.0
1043 779 109.0
779 1043 109.0
1043 792 110.0
792 1043 110.0
1043 930 102.0
930 1043 102.0
1043 946 108.0
946 1043 108.0
1044 31 101.0
31 1044 101.0
1044 55 109.0
55 1044 109.0
1044 58 101.0
58 1044 101.0
1044 78 106.0
78 1044 106.0
1044 101 102.0
101 1044 102.0
1044 143 110.0
143 1044 110.0
1044 174 105.0
174 1044 105.0
1044 215 110.0
215 1044 110.0
1044 236 101.0
236 1044 101.0
1044 292 103.0
292 1044 103.0
1044 392 110.0
392 1044 110.0
1044 435 109.0
435 1044 109.0
1044 526 110.0
526 1044 110.0
1044 539 105.0
539 1044 105.0
1044 545 110.0
545 1044 110.0
1044 576 105.0
576 1044 105.0
1044 674 110.0
674 1044 110.0
1044 743 110.0
743 1044 110.0
1044 836 105.0
836 1044 105.0
1044 840 108.0
840 1044 108.0
1044 897 103.0
897 1044 103.0
1044 958 107.0
958 1044 107.0
1045 30 110.0
30 1045 110.0
1045 32 103.0
32 1045 103.0
1045 43 106.0
43 1045 106.0
1045 92 102.0
92 1045 102.0
1045 103 103.0
103 1045 103.0
1045 113 104.0
113 1045 104.0
1045 119 102.0
119 1045 102.0
1045 153 105.0
153 1045 105.0
1045 166 101.0
166 1045 101.0
1045 361 101.0
361 1045 101.0
1045 457 105.0
457 1045 105.0
1045 537 110.0
537 1045 110.0
1045 538 103.0
538 1045 103.0
1045 548 104.0
548 1045 104.0
1045 660 102.0
660 1045 102.0
1045 666 105.0
666 1045 105.0
1045 735 110.0
735 1045 110.0
1045 769 102.0
769 1045 102.0
1045 794 101.0
794 1045 101.0
1045 798 102.0
798 1045 102.0
1045 878 109.0
878 1045 109.0
1045 977 106.0
977 1045 106.0
1046 19 101.0
19 1046 101.0
1046 105 110.0
105 1046 110.0
1046 175 102.0
175 1046 102.0
1046 196 104.0
196 1046 104.0
1046 262 110.0
262 1046 110.0
1046 265 110.0
265 1046 110.0
1046 292 108.0
292 1046 108.0
1046 311 104.0
311 1046 104.0
1046 381 104.0
381 1046 104.0
1046 386 108.0
386 1046 108.0
1046 438 103.0
438 1046 103.0
1046 472 106.0
472 1046 106.0
1046 481 102.0
481 1046 102.0
1046 521 109.0
521 1046 109.0
1046 544 106.0
544 1046 106.0
1046 596 106.0
596 1046 106.0
1046 631 105.0
631 1046 105.0
1046 639 104.0
639 1046 104.0
1046 701 104.0
701 1046 104.0
1046 710 102.0
710 1046 102.0
1046 726 109.0
726 1046 109.0
1046 752 107.0
752 1046 107.0
1046 889 107.0
889 1046 107.0
1046 952 104.0
952 1046 104.0
1047 2 108.0
2 1047 108.0
1047 48 110.0
48 1047 110.0
1047 73 109.0
73 1047 109.0
1047 100 110.0
100 1047 110.0
1047 128 108.0
128 1047 108.0
1047 146 103.0
146 1047 103.0
1047 159 107.0
159 1047 107.0
1047 212 110.0
212 1047 110.0
1047 264 108.0
264 1047 108.0
1047 407 110.0
407 1047 110.0
1047 628 110.0
628 1047 110.0
1047 629 106.0
629 1047 106.0
1047 677 106.0
677 1047 106.0
1047 691 104.0
691 1047 104.0
1047 746 106.0
746 1047 106.0
1047 763 107.0
763 1047 107.0
1047 823 108.0
823 1047 108.0
1047 843 109.0
843 1047 109.0
1047 851 101.0
851 1047 101.0
1047 885 108.0
885 1047 108.0
1047 934 101.0
934 1047 101.0
1047 953 107.0
953 1047 107.0
1047 965 109.0
965 1047 109.0
1048 3 105.0
3 1048 105.0
1048 133 105.0
133 1048 105.0
1048 253 107.0
253 1048 107.0
1048 278 107.0
278 1048 107.0
1048 286 105.0
286 1048 105.0
1048 421 107.0
421 1048 107.0
1048 434 107.0
434 1048 107.0
1048 478 108.0
478 1048 108.0
1048 578 104.0
578 1048 104.0
1048 619 107.0
619 1048 107.0
1048 649 101.0
649 1048 101.0
1048 680 110.0
680 1048 110.0
1048 717 110.0
717 1048 110.0
1048 732 107.0
732 1048 107.0
1048 789 106.0
789 1048 106.0
1048 818 106.0
818 1048 106.0
1048 931 110.0
931 1048 110.0
1048 977 107.0
977 1048 107.0
1048 982 106.0
982 1048 106.0
1048 986 104.0
986 1048 104.0
1049 24 104.0
24 1049 104.0
1049 59 106.0
59 1049 106.0
1049 92 105.0
92 1049 105.0
1049 97 102.0
97 1049 102.0
1049 271 108.0
271 1049 108.0
1049 280 106.0
280 1049 106.0
1049 285 103.0
285 1049 103.0
1049 362 101.0
362 1049 101.0
1049 434 108.0
434 1049 108.0
1049 462 102.0
462 1049 102.0
1049 485 110.0
485 1049 110.0
1049 498 110.0
498 1049 110.0
1049 630 107.0
630 1049 107.0
1049 725 106.0
725 1049 106.0
1049 800 103.0
800 1049 103.0
1049 920 109.0
920 1049 109.0
1050 76 109.0
76 1050 109.0
1050 185 101.0
185 1050 101.0
1050 219 101.0
219 1050 101.0
1050 246 109.0
246 1050 109.0
1050 318 108.0
318 1050 108.0
1050 359 106.0
359 1050 106.0
1050 361 108.0
361 1050 108.0
1050 369 110.0
369 1050 110.0
1050 445 108.0
445 1050 108.0
1050 451 108.0
451 1050 108.0
1050 538 104.0
538 1050 104.0
1050 539 106.0
539 1050 106.0
1050 664 102.0
664 1050 102.0
1050 672 102.0
672 1050 102.0
1050 683 103.0
683 1050 103.0
1050 702 108.0
702 1050 108.0
1050 721 107.0
721 1050 107.0
1050 734 101.0
734 1050 101.0
1050 776 102.0
776 1050 102.0
1050 865 104.0
865 1050 104.0
1050 973 110.0
973 1050 110.0
1050 975 107.0
975 1050 107.0
1050 991 110.0
991 1050 110.0
1050 996 106.0
996 1050 106.0
1051 28 108.0
28 1051 108.0
1051 29 101.0
29 1051 101.0
1051 93 109.0
93 1051 109.0
1051 177 103.0
177 1051 103.0
1051 219 107.0
219 1051 107.0
1051 272 104.0
272 1051 104.0
1051 277 105.0
277 1051 105.0
1051 282 107.0
282 1051 107.0
1051 293 102.0
293 1051 102.0
1051 322 105.0
322 1051 105.0
1051 345 105.0
345 1051 105.0
1051 447 103.0
447 1051 103.0
1051 450 102.0
450 1051 102.0
1051 534 109.0
534 1051 109.0
1051 548 101.0
548 1051 101.0
1051 622 106.0
622 1051 106.0
1051 651 105.0
651 1051 105.0
1051 697 102.0
697 1051 102.0
1051 760 107.0
760 1051 107.0
1051 797 107.0
797 1051 107.0
1051 836 101.0
836 1051 101.0
1051 856 105.0
856 1051 105.0
1051 907 101.0
907 1051 101.0
1051 916 110.0
916 1051 110.0
1052 18 102.0
18 1052 102.0
1052 21 101.0
21 1052 101.0
1052 165 103.0
165 1052 103.0
1052 204 104.0
204 1052 104.0
1052 371 102.0
371 1052 102.0
1052 402 105.0
402 1052 105.0
1052 523 103.0
523 1052 103.0
1052 562 103.0
562 1052 103.0
1052 602 110.0
602 1052 110.0
1052 678 101.0
678 1052 101.0
1052 705 107.0
705 1052 107.0
1052 721 106.0
721 1052 106.0
1052 732 101.0
732 1052 101.0
1052 782 108.0
782 1052 108.0
1052 783 109.0
783 1052 109.0
1052 791 104.0
791 1052 104.0
1052 840 107.0
840 1052 107.0
1052 862 103.0
862 1052 103.0
1052 906 108.0
906 1052 108.0
1052 968 106.0
968 1052 106.0
1053 59 108.0
59 1053 108.0
1053 144 110.0
144 1053 110.0
1053 147 101.0
147 1053 101.0
1053 179 105.0
179 1053 105.0
1053 200 108.0
200 1053 108.0
1053 233 104.0
233 1053 104.0
1053 263 107.0
263 1053 107.0
1053 343 106.0
343 1053 106.0
1053 345 103.0
345 1053 103.0
1053 392 108.0
392 1053 108.0
1053 462 103.0
462 1053 103.0
1053 479 108.0
479 1053 108.0
1053 638 110.0
638 1053 110.0
1053 641 110.0
641 1053 110.0
1053 661 109.0
661 1053 109.0
1053 690 106.0
690 1053 106.0
1053 720 106.0
720 1053 106.0
1053 754 102.0
754 1053 102.0
1053 798 108.0
798 1053 108.0
1053 840 107.0
840 1053 107.0
1053 842 104.0
842 1053 104.0
1053 916 108.0
916 1053 108.0
1053 969 102.0
969 1053 102.0
1054 30 101.0
30 1054 101.0
1054 103 107.0
103 1054 107.0
1054 174 104.0
174 1054 104.0
1054 288 105.0
288 1054 105.0
1054 292 108.0
292 1054 108.0
1054 396 103.0
396 1054 103.0
1054 409 107.0
409 1054 107.0
1054 421 109.0
421 1054 109.0
1054 432 103.0
432 1054 103.0
1054 461 101.0
461 1054 101.0
1054 564 106.0
564 1054 106.0
1054 624 107.0
624 1054 107.0
1054 626 103.0
626 1054 103.0
1054 802 105.0
802 1054 105.0
1054 835 110.0
835 1054 110.0
1054 837 108.0
837 1054 108.0
1054 858 108.0
858 1054 108.0
1054 908 103.0
908 1054 103.0
1054 975 107.0
975 1054 107.0
1054 994 101.0
994 1054 101.0
1055 54 104.0
54 1055 104.0
1055 95 108.0
95 1055 108.0
1055 98 110.0
98 1055 110.0
1055 198 109.0
198 1055 109.0
1055 221 101.0
221 1055 101.0
1055 269 102.0
269 1055 102.0
1055 284 106.0
284 1055 106.0
1055 307 102.0
307 1055 102.0
1055 313 110.0
313 1055 110.0
1055 317 101.0
317 1055 101.0
1055 411 106.0
411 1055 106.0
1055 520 108.0
520 1055 108.0
1055 522 104.0
522 1055 104.0
1055 534 107.0
534 1055 107.0
1055 539 104.0
539 1055 104.0
1055 554 102.0
554 1055 102.0
1055 566 110.0
566 1055 110.0
1055 617 105.0
617 1055 105.0
1055 630 109.0
630 1055 109.0
1055 670 103.0
670 1055 103.0
1055 672 105.0
672 1055 105.0
1055 739 108.0
739 1055 108.0
1055 852 106.0
852 1055 106.0
1055 959 103.0
959 1055 103.0
1055 966 101.0
966 1055 101.0
1055 986 109.0
986 1055 109.0
1056 9 105.0
9 1056 105.0
1056 70 105.0
70 1056 105.0
1056 76 108.0
76 1056 108.0
1056 84 108.0
84 1056 108.0
1056 130 103.0
130 1056 103.0
1056 252 105.0
252 1056 105.0
1056 298 104.0
298 1056 104.0
1056 331 104.0
331 1056 104.0
1056 360 110.0
360 1056 110.0
1056 382 110.0
382 1056 110.0
1056 440 108.0
440 1056 108.0
1056 466 108.0
466 1056 108.0
1056 487 107.0
487 1056 107.0
1056 515 105.0
515 1056 105.0
1056 627 108.0
627 1056 108.0
1056 630 106.0
630 1056 106.0
1056 652 109.0
652 1056 109.0
1056 656 110.0
656 1056 110.0
1056 690 102.0
690 1056 102.0
1056 707 105.0
707 1056 105.0
1056 754 106.0
754 1056 106.0
1056 774 108.0
774 1056 108.0
1056 813 105.0
813 1056 105.0
1056 858 105.0
858 1056 105.0
1056 914 107.0
914 1056 107.0
1056 937 104.0
937 1056 104.0
1056 946 101.0
946 1056 101.0
1057 18 101.0
18 1057 101.0
1057 32 106.0
32 1057 106.0
1057 45 105.0
45 1057 105.0
1057 152 106.0
152 1057 106.0
1057 166 104.0
166 1057 104.0
1057 209 107.0
209 1057 107.0
1057 250 109.0
250 1057 109.0
1057 297 106.0
297 1057 106.0
1057 312 110.0
312 1057 110.0
1057 376 105.0
376 1057 105.0
1057 471 108.0
471 1057 108.0
1057 496 103.0
496 1057 103.0
1057 533 105.0
533 1057 105.0
1057 602 107.0
602 1057 107.0
1057 663 104.0
663 1057 104.0
1057 693 108.0
693 1057 108.0
1057 729 102.0
729 1057 102.0
1057 741 103.0
741 1057 103.0
1057 746 104.0
746 1057 104.0
1057 827 109.0
827 1057 109.0
1057 865 108.0
865 1057 108.0
1057 867 101.0
867 1057 101.0
1057 885 108.0
885 1057 108.0
1057 887 107.0
887 1057 107.0
1057 935 107.0
935 1057 107.0
1057 985 109.0
985 1057 109.0
1057 995 109.0
995 1057 109.0
1058 1 104.0
1 1058 104.0
1058 47 110.0
47 1058 110.0
1058 152 106.0
152 1058 106.0
1058 176 103.0
176 1058 103.0
1058 195 107.0
195 1058 107.0
1058 201 103.0
201 1058 103.0
1058 225 104.0
225 1058 104.0
1058 244 107.0
244 1058 107.0
1058 312 102.0
312 1058 102.0
1058 332 107.0
332 1058 107.0
1058 406 104.0
406 1058 104.0
1058 440 110.0
440 1058 110.0
1058 498 109.0
498 1058 109.0
1058 589 108.0
589 1058 108.0
1058 658 105.0
658 1058 105.0
1058 782 104.0
782 1058 104.0
1058 860 104.0
860 1058 104.0
1058 948 107.0
948 1058 107.0
1058 970 107.0
970 1058 107.0
1059 63 106.0
63 1059 106.0
1059 107 103.0
107 1059 103.0
1059 126 110.0
126 1059 110.0
1059 157 106.0
157 1059 106.0
1059 166 104.0
166 1059 104.0
1059 209 108.0
209 1059 108.0
1059 228 110.0
228 1059 110.0
1059 299 101.0
299 1059 101.0
1059 318 110.0
318 1059 110.0
1059 329 103.0
329 1059 103.0
1059 559 107.0
559 1059 107.0
1059 567 101.0
567 1059 101.0
1059 642 106.0
642 1059 106.0
1059 673 101.0
673 1059 101.0
1059 734 106.0
734 1059 106.0
1059 759 103.0
759 1059 103.0
1059 792 105.0
792 1059 105.0
1059 867 107.0
867 1059 107.0
1059 950 106.0
950 1059 106.0
1059 993 108.0
993 1059 108.0
1060 243 109.0
243 1060 109.0
1060 262 109.0
262 1060 109.0
1060 287 109.0
287 1060 109.0
1060 329 103.0
329 1060 103.0
1060 331 107.0
331 1060 107.0
1060 344 106.0
344 1060 106.0
1060 376 107.0
376 1060 107.0
1060 410 109.0
410 1060 109.0
1060 501 108.0
501 1060 108.0
1060 556 101.0
556 1060 101.0
1060 576 103.0
576 1060 103.0
1060 580 105.0
580 1060 105.0
1060 612 104.0
612 1060 104.0
1060 616 104.0
616 1060 104.0
1060 652 102.0
652 1060 102.0
1060 688 110.0
688 1060 110.0
1060 732 110.0
732 1060 110.0
1060 734 107.0
734 1060 107.0
1060 738 105.0
738 1060 105.0
1060 749 106.0
749 1060 106.0
1060 770 107.0
770 1060 107.0
1060 824 105.0
824 1060 105.0
1060 854 102.0
854 1060 102.0
1060 856 109.0
856 1060 109.0
1060 866 103.0
866 1060 103.0
1060 918 103.0
918 1060 103.0
1060 964 102.0
964 1060 102.0
1060 982 106.0
982 1060 106.0
1061 20 105.0
20 1061 105.0
1061 239 109.0
239 1061 109.0
1061 294 104.0
294 1061 104.0
1061 319 110.0
319 1061 110.0
1061 328 101.0
328 1061 101.0
1061 430 110.0
430 1061 110.0
1061 486 109.0
486 1061 109.0
1061 496 103.0
496 1061 103.0
1061 552 105.0
552 1061 105.0
1061 579 106.0
579 1061 106.0
1061 631 104.0
631 1061 104.0
1061 918 103.0
918 1061 103.0
1061 960 108.0
960 1061 108.0
1061 972 108.0
972 1061 108.0
1062 34 109.0
34 1062 109.0
1062 60 106.0
60 1062 106.0
1062 72 106.0
72 1062 106.0
1062 83 107.0
83 1062 107.0
1062 193 103.0
193 1062 103.0
1062 211 105.0
211 1062 105.0
1062 237 103.0
237 1062 103.0
1062 247 107.0
247 1062 107.0
1062 349 107.0
349 1062 107.0
1062 377 108.0
377 1062 108.0
1062 401 101.0
401 1062 101.0
1062 405 104.0
405 1062 104.0
1062 425 109.0
425 1062 109.0
1062 496 110.0
496 1062 110.0
1062 543 104.0
543 1062 104.0
1062 633 106.0
633 1062 106.0
1062 658 106.0
658 1062 106.0
1062 736 102.0
736 1062 102.0
1062 817 104.0
817 1062 104.0
1062 899 101.0
899 1062 101.0
1062 901 105.0
901 1062 105.0
1062 951 106.0
951 1062 106.0
1062 983 109.0
983 1062 109.0
1063 362 103.0
362 1063 103.0
1063 376 104.0
376 1063 104.0
1063 425 110.0
425 1063 110.0
1063 474 103.0
474 1063 103.0
1063 518 103.0
518 1063 103.0
1063 541 105.0
541 1063 105.0
1063 651 109.0
651 1063 109.0
1063 761 107.0
761 1063 107.0
1063 791 101.0
791 1063 101.0
1063 817 101.0
817 1063 101.0
1063 835 102.0
835 1063 102.0
1064 37 103.0
37 1064 103.0
1064 60 101.0
60 1064 101.0
1064 62 107.0
62 1064 107.0
1064 126 110.0
126 1064 110.0
1064 127 109.0
127 1064 109.0
1064 144 101.0
144 1064 101.0
1064 149 109.0
149 1064 109.0
1064 165 109.0
165 1064 109.0
1064 214 104.0
214 1064 104.0
1064 235 110.0
235 1064 110.0
1064 252 110.0
252 1064 110.0
1064 452 103.0
452 1064 103.0
1064 545 110.0
545 1064 110.0
1064 546 104.0
546 1064 104.0
1064 676 105.0
676 1064 105.0
1064 708 106.0
708 1064 106.0
1064 802 103.0
802 1064 103.0
1064 825 110.0
825 1064 110.0
1064 863 104.0
863 1064 104.0
1064 922 109.0
922 1064 109.0
1064 968 104.0
968 1064 104.0
1065 14 105.0
14 1065 105.0
1065 63 103.0
63 1065 103.0
1065 71 103.0
71 1065 103.0
1065 84 102.0
84 1065 102.0
1065 124 107.0
124 1065 107.0
1065 174 105.0
174 1065 105.0
1065 203 108.0
203 1065 108.0
1065 239 108.0
239 1065 108.0
1065 243 102.0
243 1065 102.0
1065 257 104.0
257 1065 104.0
1065 426 110.0
426 1065 110.0
1065 427 103.0
427 1065 103.0
1065 559 109.0
559 1065 109.0
1065 569 106.0
569 1065 106.0
1065 655 110.0
655 1065 110.0
1065 777 108.0
777 1065 108.0
1065 779 107.0
779 1065 107.0
1065 847 110.0
847 1065 110.0
1065 852 103.0
852 1065 103.0
1066 50 101.0
50 1066 101.0
1066 52 106.0
52 1066 106.0
1066 82 110.0
82 1066 110.0
1066 91 103.0
91 1066 103.0
1066 157 101.0
157 1066 101.0
1066 219 110.0
219 1066 110.0
1066 226 103.0
226 1066 103.0
1066 272 108.0
272 1066 108.0
1066 299 109.0
299 1066 109.0
1066 348 103.0
348 1066 103.0
1066 365 106.0
365 1066 106.0
1066 370 108.0
370 1066 108.0
1066 439 103.0
439 1066 103.0
1066 674 106.0
674 1066 106.0
1066 739 109.0
739 1066 109.0
1066 771 101.0
771 1066 101.0
1066 798 106.0
798 1066 106.0
1066 820 103.0
820 1066 103.0
1066 838 104.0
838 1066 104.0
1066 923 102.0
923 1066 102.0
1066 947 107.0
947 1066 107.0
1066 999 101.0
999 1066 101.0
1067 66 105.0
66 1067 105.0
1067 84 110.0
84 1067 110.0
1067 124 108.0
124 1067 108.0
1067 163 109.0
163 1067 109.0
1067 223 105.0
223 1067 105.0
1067 250 108.0
250 1067 108.0
1067 298 110.0
298 1067 110.0
1067 319 103.0
319 1067 103.0
1067 389 107.0
389 1067 107.0
1067 401 104.0
401 1067 104.0
1067 421 106.0
421 1067 106.0
1067 452 104.0
452 1067 104.0
1067 584 105.0
584 1067 105.0
1067 585 104.0
585 1067 104.0
1067 604 106.0
604 1067 106.0
1067 657 106.0
657 1067 106.0
1067 668 106.0
668 1067 106.0
1067 749 110.0
749 1067 110.0
1067 927 103.0
927 1067 103.0
1068 5 102.0
5 1068 102.0
1068 66 108.0
66 1068 108.0
1068 103 104.0
103 1068 104.0
1068 122 107.0
122 1068 107.0
1068 168 108.0
168 1068 108.0
1068 184 110.0
184 1068 110.0
1068 256 108.0
256 1068 108.0
1068 268 109.0
268 1068 109.0
1068 368 108.0
368 1068 108.0
1068 425 108.0
425 1068 108.0
1068 452 110.0
452 1068 110.0
1068 456 102.0
456 1068 102.0
1068 544 106.0
544 1068 106.0
1068 604 106.0
604 1068 106.0
1068 620 106.0
620 1068 106.0
1068 632 101.0
632 1068 101.0
1068 656 101.0
656 1068 101.0
1068 722 101.0
722 1068 101.0
1068 739 102.0
739 1068 102.0
1068 835 103.0
835 1068 103.0
1068 875 108.0
875 1068 108.0
1068 946 105.0
946 1068 105.0
1068 958 106.0
958 1068 106.0
1068 971 107.0
971 1068 107.0
1068 983 104.0
983 1068 104.0
1068 1000 104.0
1000 1068 104.0
1069 63 106.0
63 1069 106.0
1069 371 106.0
371 1069 106.0
1069 377 110.0
377 1069 110.0
1069 387 106.0
387 1069 106.0
1069 458 109.0
458 1069 109.0
1069 526 104.0
526 1069 104.0
1069 551 105.0
551 1069 105.0
1069 575 101.0
575 1069 101.0
1069 657 107.0
657 1069 107.0
1069 687 110.0
687 1069 110.0
1069 738 107.0
738 1069 107.0
1069 758 109.0
758 1069 109.0
1069 825 101.0
825 1069 101.0
1069 868 104.0
868 1069 104.0
1069 893 108.0
893 1069 108.0
1069 908 103.0
908 1069 103.0
1069 922 103.0
922 1069 103.0
1069 944 109.0
944 1069 109.0
1069 976 107.0
976 1069 107.0
1069 981 102.0
981 1069 102.0
1070 4 109.0
4 1070 109.0
1070 73 106.0
73 1070 106.0
1070 87 108.0
87 1070 108.0
1070 90 103.0
90 1070 103.0
1070 232 106.0
232 1070 106.0
1070 263 101.0
263 1070 101.0
1070 366 106.0
366 1070 106.0
1070 403 104.0
403 1070 104.0
1070 416 104.0
416 1070 104.0
1070 437 109.0
437 1070 109.0
1070 464 102.0
464 1070 102.0
1070 470 104.0
470 1070 104.0
1070 475 102.0
475 1070 102.0
1070 602 103.0
602 1070 103.0
1070 656 102.0
656 1070 102.0
1070 838 101.0
838 1070 101.0
1070 864 101.0
864 1070 101.0
1070 867 105.0
867 1070 105.0
1070 884 103.0
884 1070 103.0
1070 945 110.0
945 1070 110.0
1070 971 108.0
971 1070 108.0
1071 31 107.0
31 1071 107.0
1071 163 102.0
163 1071 102.0
1071 284 104.0
284 1071 104.0
1071 300 110.0
300 1071 110.0
1071 321 101.0
321 1071 101.0
1071 347 106.0
347 1071 106.0
1071 363 109.0
363 1071 109.0
1071 456 109.0
456 1071 109.0
1071 463 106.0
463 1071 106.0
1071 466 103.0
466 1071 103.0
1071 553 107.0
553 1071 107.0
1071 606 107.0
606 1071 107.0
1071 661 108.0
661 1071 108.0
1071 679 110.0
679 1071 110.0
1071 707 104.0
707 1071 104.0
1071 711 104.0
711 1071 104.0
1071 733 110.0
733 1071 110.0
1071 787 107.0
787 1071 107.0
1071 792 108.0
792 1071 108.0
1071 805 103.0
805 1071 103.0
1071 826 102.0
826 1071 102.0
1071 852 103.0
852 1071 103.0
1071 876 107.0
876 1071 107.0
1071 897 108.0
897 1071 108.0
1071 995 107.0
995 1071 107.0
1072 14 102.0
14 1072 102.0
1072 30 107.0
30 1072 107.0
1072 60 107.0
60 1072 107.0
1072 82 102.0
82 1072 102.0
1072 115 101.0
115 1072 101.0
1072 218 104.0
218 1072 104.0
1072 246 107.0
246 1072 107.0
1072 255 103.0
255 1072 103.0
1072 302 109.0
302 1072 109.0
1072 424 104.0
424 1072 104.0
1072 458 106.0
458 1072 106.0
1072 526 105.0
526 1072 105.0
1072 546 105.0
546 1072 105.0
1072 650 107.0
650 1072 107.0
1072 747 108.0
747 1072 108.0
1072 758 101.0
758 1072 101.0
1072 765 107.0
765 1072 107.0
1072 885 102.0
885 1072 102.0
1072 923 104.0
923 1072 104.0
1072 978 106.0
978 1072 106.0
1072 999 102.0
999 1072 102.0
1073 46 108.0
46 1073 108.0
1073 49 109.0
49 1073 109.0
1073 122 106.0
122 1073 106.0
1073 172 104.0
172 1073 104.0
1073 253 102.0
253 1073 102.0
1073 343 104.0
343 1073 104.0
1073 350 102.0
350 1073 102.0
1073 358 106.0
358 1073 106.0
1073 400 108.0
400 1073 108.0
1073 403 104.0
403 1073 104.0
1073 411 103.0
411 1073 103.0
1073 416 103.0
416 1073 103.0
1073 418 105.0
418 1073 105.0
1073 457 104.0
457 1073 104.0
1073 464 110.0
464 1073 110.0
1073 502 110.0
502 1073 110.0
1073 521 102.0
521 1073 102.0
1073 526 104.0
526 1073 104.0
1073 531 106.0
531 1073 106.0
1073 549 109.0
549 1073 109.0
1073 596 104.0
596 1073 104.0
1073 773 102.0
773 1073 102.0
1073 799 102.0
799 1073 102.0
1073 823 103.0
823 1073 103.0
1073 861 104.0
861 1073 104.0
1073 908 109.0
908 1073 109.0
1074 45 110.0
45 1074 110.0
1074 49 108.0
49 1074 108.0
1074 212 104.0
212 1074 104.0
1074 292 108.0
292 1074 108.0
1074 302 107.0
302 1074 107.0
1074 307 109.0
307 1074 109.0
1074 356 102.0
356 1074 102.0
1074 359 106.0
359 1074 106.0
1074 413 109.0
413 1074 109.0
1074 436 106.0
436 1074 106.0
1074 496 109.0
496 1074 109.0
1074 548 102.0
548 1074 102.0
1074 629 110.0
629 1074 110.0
1074 743 104.0
743 1074 104.0
1074 754 110.0
754 1074 110.0
1074 764 107.0
764 1074 107.0
1074 801 102.0
801 1074 102.0
1074 841 103.0
841 1074 103.0
1074 869 106.0
869 1074 106.0
1074 977 104.0
977 1074 104.0
1075 17 102.0
17 1075 102.0
1075 31 110.0
31 1075 110.0
1075 235 108.0
235 1075 108.0
1075 252 106.0
252 1075 106.0
1075 306 106.0
306 1075 106.0
1075 417 110.0
417 1075 110.0
1075 453 102.0
453 1075 102.0
1075 480 107.0
480 1075 107.0
1075 482 106.0
482 1075 106.0
1075 503 108.0
503 1075 108.0
1075 573 109.0
573 1075 109.0
1075 641 105.0
641 1075 105.0
1075 695 110.0
695 1075 110.0
1075 797 102.0
797 1075 102.0
1075 863 109.0
863 1075 109.0
1075 900 105.0
900 1075 105.0
1075 903 101.0
903 1075 101.0
1075 912 107.0
912 1075 107.0
1075 921 104.0
921 1075 104.0
1075 995 101.0
995 1075 101.0
1076 77 108.0
77 1076 108.0
1076 113 102.0
113 1076 102.0
1076 167 102.0
167 1076 102.0
1076 234 103.0
234 1076 103.0
1076 261 104.0
261 1076 104.0
1076 274 102.0
274 1076 102.0
1076 276 101.0
276 1076 101.0
1076 338 103.0
338 1076 103.0
1076 426 104.0
426 1076 104.0
1076 517 106.0
517 1076 106.0
1076 527 101.0
527 1076 101.0
1076 528 102.0
528 1076 102.0
1076 561 103.0
561 1076 103.0
1076 591 108.0
591 1076 108.0
1076 630 104.0
630 1076 104.0
1076 651 102.0
651 1076 102.0
1076 657 110.0
657 1076 110.0
1076 767 105.0
767 1076 105.0
1076 842 101.0
842 1076 101.0
1077 97 103.0
97 1077 103.0
